id,titulo,preco,link,avaliacao,num_avaliacoes
31,"HPCartucho Tinta Original Plotter Hp T250 T650 712 PretoR$292,87em6xR$48,81sem jurosFrete grátis",292.00,https://produto.mercadolivre.com.br/MLB-5381249478-cartucho-tinta-original-plotter-hp-t250-t650-712-preto-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB5381249478&sid=search,N/A,0
32,"HPCartucho Tinta Original Plotter Hp T250 T650 712 PretoR$273,90em12xR$26,79Frete grátis",273.00,https://produto.mercadolivre.com.br/MLB-5370216052-cartucho-tinta-original-plotter-hp-t250-t650-712-preto-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB5370216052&sid=search,N/A,0
33,"HPCartucho Tinta Original Plotter Hp T250 T650 712 MagentaPor Tec PrintAvaliação 5 de 5. (6 avaliações)5.0(6)R$279,90em12xR$27,38Frete grátis",279.00,https://produto.mercadolivre.com.br/MLB-2033789411-cartucho-tinta-original-plotter-hp-t250-t650-712-magenta-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB2033789411&sid=search,N/A,0
34,"HPCartucho Tinta Original Plotter Hp T250 T650 712 MagentaAvaliação 5 de 5. (2 avaliações)5.0(2)R$261,50em12xR$25,58Frete grátis",261.00,https://produto.mercadolivre.com.br/MLB-2218497931-cartucho-tinta-original-plotter-hp-t250-t650-712-magenta-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB2218497931&sid=search,N/A,0
35,"HPCartucho Tinta Original Plotter Hp 712 Preto T250 T650R$292,89em6xR$48,82sem jurosFrete grátis",292.00,https://produto.mercadolivre.com.br/MLB-4054940787-cartucho-tinta-original-plotter-hp-712-preto-t250-t650-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB4054940787&sid=search,N/A,0
36,"HPKit Com 4 Cartuchos De Tinta 712 Hp 3ed70a Preto 38mlPor Primer PrintR$1.495R$1.3907% OFFem12xR$134,57Frete grátis",1495.00,https://produto.mercadolivre.com.br/MLB-3474810967-kit-com-4-cartuchos-de-tinta-712-hp-3ed70a-preto-38ml-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB3474810967&sid=search,N/A,0
37,"HPCartucho Tinta Original Plotter Hp T250 T650 712 MagentaPor Tec PrintAvaliação 4,9 de 5. (9 avaliações)4.9(9)R$299,90em6xR$49,98sem jurosFrete grátis",299.00,https://produto.mercadolivre.com.br/MLB-2033731450-cartucho-tinta-original-plotter-hp-t250-t650-712-magenta-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB2033731450&sid=search,4.9,0
38,HPCartucho Hp 3ed67a Nº712 Ciano 29ml  HpPor MirandaAvaliação 5 de 5. (1 avaliações)5.0(1)R$258em6xR$43sem jurosFrete grátis,258.00,https://produto.mercadolivre.com.br/MLB-3245027939-cartucho-hp-3ed67a-n712-ciano-29ml-hp-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB3245027939&sid=search,N/A,0
39,"HPCartucho Tinta Original Hp T250 T650 712 38ml PretoR$292,90em6xR$48,82sem jurosFrete grátis",292.00,https://produto.mercadolivre.com.br/MLB-4047006275-cartucho-tinta-original-hp-t250-t650-712-38ml-preto-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB4047006275&sid=search,N/A,0
40,"HPCartucho Tinta Original Plotter Hp T250 T650 712 PretoR$273,89em12xR$26,79Frete grátis",273.00,https://produto.mercadolivre.com.br/MLB-5379181962-cartucho-tinta-original-plotter-hp-t250-t650-712-preto-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB5379181962&sid=search,N/A,0
41,"HPCartucho De Tinta Hp 712 Original Magenta 29mlR$315em12xR$30,81Frete grátis",315.00,https://produto.mercadolivre.com.br/MLB-3459582467-cartucho-de-tinta-hp-712-original-magenta-29ml-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB3459582467&sid=search,N/A,0
42,"HPCartucho Hp 3ed67a Nº712 Ciano 29ml  HpPor MirandaR$245em12xR$24,13Frete grátis",245.00,https://produto.mercadolivre.com.br/MLB-3245040623-cartucho-hp-3ed67a-n712-ciano-29ml-hp-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB3245040623&sid=search,N/A,0
43,"HPKit Cartucho Hp 712 Original Preto 38ml Plotter T250 T650R$949,87em12xR$91,89Frete grátis",949.00,https://produto.mercadolivre.com.br/MLB-4057372713-kit-cartucho-hp-712-original-preto-38ml-plotter-t250-t650-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB4057372713&sid=search,N/A,0
44,"HPCartucho Hp 3ed68a Hp 712 Magenta 29ml HpR$229em12xR$22,55Frete grátis",229.00,https://produto.mercadolivre.com.br/MLB-5046752452-cartucho-hp-3ed68a-hp-712-magenta-29ml-hp-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB5046752452&sid=search,N/A,0
45,"HPCartucho Hp 3ed68a Nº 712 Magenta 29ml HpR$261,50em12xR$25,58Frete grátis",261.00,https://produto.mercadolivre.com.br/MLB-4888031970-cartucho-hp-3ed68a-n-712-magenta-29ml-hp-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB4888031970&sid=search,N/A,0
46,"HPCartucho Tinta Original Plotter Hp T250 T650 712 PretoR$273,87em12xR$26,79Frete grátis",273.00,https://produto.mercadolivre.com.br/MLB-5381158978-cartucho-tinta-original-plotter-hp-t250-t650-712-preto-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB5381158978&sid=search,N/A,0
47,"HP3x Cartuchos Hp712preto 38ml Originais Vazios (usado).R$199em6xR$33,17sem jurosFrete grátisUsado",199.00,https://www.mercadolivre.com.br/3x-cartuchos-hp712preto-38ml-originais-vazios-usado/up/MLBU2992059786?highlight=false&headerTopBrand=false#polycard_client=search-nordic&searchVariation=MLBU2992059786&wid=MLB3963856497&position=4&search_layout=grid&type=product&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&sid=search,N/A,0
